번호,유적명,유구명,유물명,출전,비고,
912,청주 신봉동 고분군,A-15호분,개배,"충북대학교박물관 87, 2002",2점,
913,청주 신봉동 고분군,A-15호분,평저완,"충북대학교박물관 87, 2002",,
914,청주 신봉동 고분군,A-15호분,심발형토기편,"충북대학교박물관 87, 2002",,
915,청주 신봉동 고분군,A-15호분,원저단경호편,"충북대학교박물관 87, 2002",,
916,청주 신봉동 고분군,A-16호분,원저단경호,"충북대학교박물관 87, 2002",1점,
917,청주 신봉동 고분군,A-16호분,대형파배,"충북대학교박물관 87, 2002",1점,
918,청주 신봉동 고분군,A-16호분,평저유견호,"충북대학교박물관 87, 2002",1점,
919,청주 신봉동 고분군,A-16호분,평저병,"충북대학교박물관 87, 2002",1점,
920,청주 신봉동 고분군,A-16호분,유리구슬,"충북대학교박물관 87, 2002",1점,
921,청주 신봉동 고분군,A-17호분,말각평저광구호,"충북대학교박물관 87, 2002",1점,
922,청주 신봉동 고분군,A-17호분,평저호,"충북대학교박물관 87, 2002",1점,
923,청주 신봉동 고분군,A-18호분,원저소호,"충북대학교박물관 87, 2002",1점,
924,청주 신봉동 고분군,A-19호분,원저단경호,"충북대학교박물관 87, 2002",1점,
925,청주 신봉동 고분군,A-20호분,낫,"충북대학교박물관 87, 2002",1점,
926,청주 신봉동 고분군,A-20호분,도끼,"충북대학교박물관 87, 2002",1점,
927,청주 신봉동 고분군,A-20호분,양이부발,"충북대학교박물관 87, 2002",1점,
928,청주 신봉동 고분군,A-20호분,평저소호,"충북대학교박물관 87, 2002",1점,
929,청주 신봉동 고분군,A-20호분,원저광구호,"충북대학교박물관 87, 2002",1점,
930,청주 신봉동 고분군,A-21호분,원저광구호,"충북대학교박물관 87, 2002",1점,
931,청주 신봉동 고분군,A-21호분,낫,"충북대학교박물관 87, 2002",1점,
932,청주 신봉동 고분군,A-21호분,제형철기(주조철부),"충북대학교박물관 87, 2002",1점,
933,청주 신봉동 고분군,A-22호분,원저광구호,"충북대학교박물관 87, 2002",1점,
934,청주 신봉동 고분군,A-23호분,심발형토기,"충북대학교박물관 87, 2002",1점,
935,청주 신봉동 고분군,A-23호분,말각평저광구호,"충북대학교박물관 87, 2002",1점,
936,청주 신봉동 고분군,A-24호분,도자,"충북대학교박물관 87, 2002",1점,
937,청주 신봉동 고분군,A-24호분,광구호,"충북대학교박물관 87, 2002",1점,
938,청주 신봉동 고분군,A-24호분,평저소호,"충북대학교박물관 87, 2002",1점,
939,청주 신봉동 고분군,A-25호분,심발형토기,"충북대학교박물관 87, 2002",1점,
940,청주 신봉동 고분군,A-26호분,원저광구호,"충북대학교박물관 87, 2002",1점,
941,청주 신봉동 고분군,A-26호분,평저소호,"충북대학교박물관 87, 2002",1점,
942,청주 신봉동 고분군,A-27호분,신라원저장경호,"충북대학교박물관 87, 2002",1점,
943,청주 신봉동 고분군,A-27호분,말각평저광구호,"충북대학교박물관 87, 2002",1점,
944,청주 신봉동 고분군,A-29호분,양이부발,"충북대학교박물관 87, 2002",1점,
945,청주 신봉동 고분군,A-29호분,원저광구호,"충북대학교박물관 87, 2002",1점,
946,청주 신봉동 고분군,A-29호분,조족문장란형호,"충북대학교박물관 87, 2002",1점,
947,청주 신봉동 고분군,A-30호분,낫,"충북대학교박물관 87, 2002",1점,
948,청주 신봉동 고분군,A-30호분,도끼,"충북대학교박물관 87, 2002",1점,
949,청주 신봉동 고분군,A-30호분,도자,"충북대학교박물관 87, 2002",2점,
950,청주 신봉동 고분군,A-30호분,철편,"충북대학교박물관 87, 2002",1점,
951,청주 신봉동 고분군,A-30호분,원저호편,"충북대학교박물관 87, 2002",1점,
952,청주 신봉동 고분군,A-30호분,파배편,"충북대학교박물관 87, 2002",1점,
953,청주 신봉동 고분군,A-31호분,평저직구호,"충북대학교박물관 87, 2002",1점,
954,청주 신봉동 고분군,A-32호분,원저단경호편,"충북대학교박물관 87, 2002",1점,
955,청주 신봉동 고분군,A-32호분,적갈색연질토기편,"충북대학교박물관 87, 2002",1점,
956,청주 신봉동 고분군,A-33호분,원저단경호편,"충북대학교박물관 87, 2002",1점,
957,청주 신봉동 고분군,A-34호분,원저단경호편,"충북대학교박물관 87, 2002",3점,
958,청주 신봉동 고분군,A-34호분,심발형토기편,"충북대학교박물관 87, 2002",1점,
959,청주 신봉동 고분군,A-35호분,원저단경호,"충북대학교박물관 87, 2002",1점,
960,청주 신봉동 고분군,A-36호분,적갈색연질토기편,"충북대학교박물관 87, 2002",1점,
961,청주 신봉동 고분군,A-38호분,원저단경호,"충북대학교박물관 87, 2002",1점,
962,청주 신봉동 고분군,A-38호분,평저직구호,"충북대학교박물관 87, 2002",1점,
963,청주 신봉동 고분군,A-38호분,심발형토기,"충북대학교박물관 87, 2002",1점,
964,청주 신봉동 고분군,A-38호분,연질토기편,"충북대학교박물관 87, 2002",1점,
965,청주 신봉동 고분군,B-1호분,평저광구호,"충북대학교박물관 87, 2002",1점,
966,청주 신봉동 고분군,B-1호분,평저소호,"충북대학교박물관 87, 2002",1점,
967,청주 신봉동 고분군,B-2호분,적갈색연질토기편,"충북대학교박물관 87, 2002",1점,
968,청주 신봉동 고분군,B-3호분,철도자,"충북대학교박물관 87, 2002",1점,
969,청주 신봉동 고분군,B-3호분,말각평저장경호편,"충북대학교박물관 87, 2002",1점,
970,청주 신봉동 고분군,B-4호분,철검,"충북대학교박물관 87, 2002",1점,
971,청주 신봉동 고분군,B-4호분,도자,"충북대학교박물관 87, 2002",1점,
972,청주 신봉동 고분군,B-5호분,원저단경호편,"충북대학교박물관 87, 2002",,
973,청주 신봉동 고분군,B-5호분,평저토기편,"충북대학교박물관 87, 2002",,
974,청주 신봉동 고분군,B-7호분,말각평저광구호,"충북대학교박물관 87, 2002",1점,
975,청주 신봉동 고분군,B-8호분,원저단경호,"충북대학교박물관 87, 2002",1점,
976,청주 신봉동 고분군,B-8호분,양이부발,"충북대학교박물관 87, 2002",1점,
977,청주 신봉동 고분군,B-8호분,평저호편,"충북대학교박물관 87, 2002",1점,
978,청주 신봉동 고분군,B-9호분,조족문장란형옹,"충북대학교박물관 87, 2002",1점,
979,청주 신봉동 고분군,B-9호분,대형파배,"충북대학교박물관 87, 2002",1점,
980,청주 신봉동 고분군,B-9호분,원저호,"충북대학교박물관 87, 2002",1점,
981,청주 신봉동 고분군,B-9호분,도끼,"충북대학교박물관 87, 2002",1점,
982,청주 신봉동 고분군,B-9호분,낫편,"충북대학교박물관 87, 2002",1점,
983,청주 신봉동 고분군,B-9호분,철편,"충북대학교박물관 87, 2002",2점,
984,청주 신봉동 고분군,B-10호분,원저단경호,"충북대학교박물관 87, 2002",1점,
985,청주 신봉동 고분군,B-10호분,철검,"충북대학교박물관 87, 2002",1점,
986,청주 신봉동 고분군,B-10호분,도끼,"충북대학교박물관 87, 2002",2점,
987,청주 신봉동 고분군,B-10호분,낫,"충북대학교박물관 87, 2002",1점,
988,청주 신봉동 고분군,B-10호분,송곳,"충북대학교박물관 87, 2002",1점,
989,청주 신봉동 고분군,B-10호분,도자,"충북대학교박물관 87, 2002",1점,
990,청주 신봉동 고분군,B-10호분,끌,"충북대학교박물관 87, 2002",1점,
991,청주 신봉동 고분군,B-10호분,화살촉,"충북대학교박물관 87, 2002",1점,
992,청주 신봉동 고분군,B-11호분,심발형토기,"충북대학교박물관 87, 2002",1점,
993,청주 신봉동 고분군,B-11호분,평저소호,"충북대학교박물관 87, 2002",1점,
994,청주 오송(2지점),29호 토광묘,단경호,"중앙문화재연구원, 2019",1점,
995,청주 오송(2지점),29호 토광묘,철도,"중앙문화재연구원, 2019",1점,
996,청주 오송(2지점),29호 토광묘,철도자,"중앙문화재연구원, 2019",1점,
997,청주 오송(2지점),29호 토광묘,철겸,"중앙문화재연구원, 2019",2점,
998,청주 오송(2지점),29호 토광묘,철부,"중앙문화재연구원, 2019",2점,
999,청주 오송(2지점),30호 토광묘,단경호,"중앙문화재연구원, 2019",2점,
1000,청주 오송(2지점),30호 토광묘,철도자,"중앙문화재연구원, 2019",1점,
1001,청주 오송(2지점),30호 토광묘,철착,"중앙문화재연구원, 2019",1점,
1002,청주 오송(2지점),30호 토광묘,철촉,"중앙문화재연구원, 2019",1점,
1003,청주 오송(2지점),30호 토광묘,재갈,"중앙문화재연구원, 2019",3점,
1004,청주 오송(2지점),31호 토광묘,호,"중앙문화재연구원, 2019",2점,
1005,청주 오송(2지점),31호 토광묘,발형토기,"중앙문화재연구원, 2019",1점,
1006,청주 오송(2지점),31호 토광묘,완,"중앙문화재연구원, 2019",1점,
1007,청주 오송(2지점),32호 토광묘,호 저부,"중앙문화재연구원, 2019",1점,
1008,청주 오송(2지점),32호 토광묘,옹 저부,"중앙문화재연구원, 2019",1점,
1009,청주 오송(2지점),32호 토광묘,재갈,"중앙문화재연구원, 2019",1점,
1010,청주 오송(2지점),33호 토광묘,단경호,"중앙문화재연구원, 2019",1점,
1011,청주 오송(2지점),33호 토광묘,발형토기,"중앙문화재연구원, 2019",1점,
1012,청주 오송(2지점),34호 토광묘,평저호,"중앙문화재연구원, 2019",1점,
1013,청주 오송(2지점),34호 토광묘,호 저부,"중앙문화재연구원, 2019",1점,
1014,청주 오송(2지점),34호 토광묘,철도자,"중앙문화재연구원, 2019",1점,
1015,청주 오송(2지점),34호 토광묘,구슬,"중앙문화재연구원, 2019",118점,
1016,청주 오송(2지점),35호 토광묘,단경호,"중앙문화재연구원, 2019",2점,
1017,청주 오송(2지점),35호 토광묘,발형토기,"중앙문화재연구원, 2019",1점,
1018,청주 오송(2지점),35호 토광묘,철겸,"중앙문화재연구원, 2019",1점,
1019,청주 오송(2지점),35호 토광묘,철모,"중앙문화재연구원, 2019",1점,
1020,청주 오송(2지점),35호 토광묘,철촉,"중앙문화재연구원, 2019",1점,
1021,청주 오송(2지점),36호 토광묘,단경호,"중앙문화재연구원, 2019",2점,
1022,청주 오송(2지점),36호 토광묘,호,"중앙문화재연구원, 2019",1점,
1023,청주 오송(2지점),36호 토광묘,발형토기,"중앙문화재연구원, 2019",1점,
1024,청주 오송(2지점),36호 토광묘,철겸,"중앙문화재연구원, 2019",1점,
1025,청주 오송(2지점),37호 토광묘,지석,"중앙문화재연구원, 2019",1점,
1026,청주 오송(2지점),38호 토광묘,단경호,"중앙문화재연구원, 2019",1점,
1027,청주 오송(2지점),38호 토광묘,호,"중앙문화재연구원, 2019",1점,
1028,청주 오송(2지점),38호 토광묘,발형토기,"중앙문화재연구원, 2019",1점,
1029,청주 오송(2지점),38호 토광묘,옹,"중앙문화재연구원, 2019",1점,
1030,청주 오송(2지점),38호 토광묘,파배,"중앙문화재연구원, 2019",1점,
1031,청주 오송(2지점),38호 토광묘,철겸,"중앙문화재연구원, 2019",1점,
1032,청주 오송(2지점),38호 토광묘,철정,"중앙문화재연구원, 2019",1점,
1033,청주 오송(2지점),38호 토광묘,마형대구,"중앙문화재연구원, 2019",1점,
1034,청주 오송(2지점),39호 토광묘,호 저부,"중앙문화재연구원, 2019",1점,
1035,청주 오송(2지점),39호 토광묘,발형토기,"중앙문화재연구원, 2019",1점,
1036,청주 오송(2지점),40호 토광묘,단경호,"중앙문화재연구원, 2019",1점,
1037,청주 오송(2지점),40호 토광묘,호 저부,"중앙문화재연구원, 2019",1점,
1038,청주 오송(2지점),40호 토광묘,발형토기,"중앙문화재연구원, 2019",1점,
1039,청주 오송(2지점),40호 토광묘,마형대구,"중앙문화재연구원, 2019",1점,
1040,청주 오송(2지점),41호 토광묘,단경호,"중앙문화재연구원, 2019",2점,
1041,청주 오송(2지점),41호 토광묘,호,"중앙문화재연구원, 2019",1점,
1042,청주 오송(2지점),41호 토광묘,발형토기,"중앙문화재연구원, 2019",1점,
1043,청주 오송(2지점),41호 토광묘,철도자,"중앙문화재연구원, 2019",1점,
1044,청주 오송(2지점),41호 토광묘,철겸,"중앙문화재연구원, 2019",1점,
1045,청주 오송(2지점),42호 토광묘,호,"중앙문화재연구원, 2019",1점,
1046,청주 오송(2지점),42호 토광묘,발형토기,"중앙문화재연구원, 2019",1점,
1047,청주 오송(2지점),42호 토광묘,옹,"중앙문화재연구원, 2019",1점,
1048,청주 오송(2지점),42호 토광묘,철도자,"중앙문화재연구원, 2019",1점,
1049,청주 오송(2지점),42호 토광묘,철착,"중앙문화재연구원, 2019",1점,
1050,청주 오송(2지점),43호 토광묘,단경호,"중앙문화재연구원, 2019",3점,
1051,청주 오송(2지점),43호 토광묘,철도자,"중앙문화재연구원, 2019",1점,
1052,청주 오송(2지점),43호 토광묘,철착,"중앙문화재연구원, 2019",1점,
1053,청주 오송(2지점),43호 토광묘,철촉,"중앙문화재연구원, 2019",4점,
1054,청주 오송(2지점),43호 토광묘,등자,"중앙문화재연구원, 2019",2점,
1055,청주 오송(2지점),43호 토광묘,철환,"중앙문화재연구원, 2019",1점,
1056,청주 오송(2지점),43호 토광묘,교구,"중앙문화재연구원, 2019",9점,
1057,청주 오송(2지점),43호 토광묘,금구,"중앙문화재연구원, 2019",6점,
1058,청주 오송(2지점),43호 토광묘,철정,"중앙문화재연구원, 2019",1점,
1059,청주 오송(2지점),43호 토광묘,꺾쇠,"중앙문화재연구원, 2019",5점,
1060,청주 오송(2지점),43호 토광묘,관정,"중앙문화재연구원, 2019",1점,
1061,청주 오송(2지점),44호 토광묘,단경호,"중앙문화재연구원, 2019",3점,
1062,청주 오송(2지점),44호 토광묘,흑색마연합,"중앙문화재연구원, 2019",1점,
1063,청주 오송(2지점),44호 토광묘,흑색마연호,"중앙문화재연구원, 2019",1점,
1064,청주 오송(2지점),44호 토광묘,발형토기,"중앙문화재연구원, 2019",1점,
1065,청주 오송(2지점),44호 토광묘,철겸,"중앙문화재연구원, 2019",1점,
1066,청주 오송(2지점),44호 토광묘,철부,"중앙문화재연구원, 2019",1점,
1067,청주 오송(2지점),44호 토광묘,철착,"중앙문화재연구원, 2019",1점,
1068,청주 오송(2지점),44호 토광묘,철촉,"중앙문화재연구원, 2019",1점,
1069,청주 오송(2지점),44호 토광묘,소찰,"중앙문화재연구원, 2019",13점,
1070,청주 오송(2지점),44호 토광묘,교구,"중앙문화재연구원, 2019",4점,
1071,청주 오송(2지점),44호 토광묘,금구,"중앙문화재연구원, 2019",3점,
1072,청주 오송(2지점),44호 토광묘,철정,"중앙문화재연구원, 2019",1점,
